xcoord,ycoord
32.02442795,-28.57186549
31.94291982,-28.57519188
31.97345979,-28.49504992
32.1040404,-28.47048916
31.88775993,-28.49251279
31.95882633,-28.43196983
32.14687548,-28.73962277
32.03997332,-28.47976576
32.16008671,-28.72294284
31.83080553,-28.51098942
32.11156038,-28.76324709
32.02933055,-28.79940776
32.06614596,-28.75401192
32.09599346,-28.74080658
31.94209974,-28.69503557
32.00243393,-28.64841069
32.02876128,-28.66475351
32.01712823,-28.66747516
31.89377686,-28.76992805
31.82676261,-28.85917746
31.76659989,-28.88698986
31.93425547,-28.81416077
31.9564343,-28.87788714
31.92065198,-28.85349701
31.94006756,-28.87786088
31.92676311,-28.86648585
31.91302947,-28.86531446
31.83641995,-28.92675995
31.84636507,-28.89313425
31.89521917,-28.87864687
31.90836647,-28.87469782
31.90363035,-28.89598852
31.90665686,-28.76015845
31.85939297,-28.73369022
31.81040869,-28.75628437
32.03269131,-28.7270802
31.83345255,-28.76580013
31.86490128,-28.78086228
31.84964666,-28.8054039
31.84451429,-28.84977609
31.74702028,-28.68129558
31.86901068,-28.62956737
31.77207023,-28.57405196
31.88656119,-28.82373793
31.21944067,-28.83031035
31.10729733,-28.90386235
31.19411372,-28.98673848
31.24205849,-28.92505291
31.27287247,-29.04763397
31.35178292,-29.04796629
31.35411824,-28.8956444
31.35206804,-28.82207933
31.44683499,-28.81497122
31.51652189,-28.84121555
31.46065168,-28.88874563
31.49566432,-28.88872654
31.50700161,-28.89410438
31.58411859,-28.87280593
31.47234114,-28.96180066
31.55459222,-28.93353645
31.59527839,-28.96269732
31.59048393,-29.02269044
31.7124929,-28.96357748
31.65918273,-28.92072964
31.6828895,-28.89266206
31.71223162,-28.84545919
31.74528731,-28.8009245
31.693341,-28.77764052
31.70148853,-28.74118488
31.59404355,-28.81070892
31.55753572,-28.75317892
31.54397941,-28.48333574
31.38929749,-28.60503226
31.4503568,-28.57267799
31.28985496,-28.5512372
31.35990911,-28.70772491
31.44474677,-28.71577649
31.52889447,-28.64702937
31.49281198,-28.69697891
31.59959288,-28.66849053
31.60962051,-28.60095514
31.66584599,-28.54739633
31.62820715,-28.46624388
31.72874029,-28.44940098
31.03604271,-28.48992553
30.85434904,-28.5101991
30.94159584,-28.49675142
31.02338247,-28.55588212
31.12524105,-28.58876009
31.17308304,-28.6661007
31.23277745,-28.7421699
30.84128416,-28.64456253
30.7314232,-28.71208579
30.95351922,-28.61043577
31.05531006,-28.689585
30.93639853,-28.71750452
30.98509639,-28.80609151
31.10810216,-28.79436412
31.62134396,-29.07786211
31.54001216,-29.16705515
31.45139003,-29.17365682
31.40087684,-29.2116699
31.35090958,-29.12294541
31.43710776,-29.02519156
31.39412062,-29.14765671
31.54369,-29.08388535
31.50568479,-29.12905788
31.42660381,-29.11856516
31.40500816,-29.06057302
31.38458443,-29.10739981
31.39705212,-29.12586186
31.39269185,-29.13094084
31.39844756,-29.1355312
31.45888404,-29.08621254
31.4151795,-29.09735917
31.41984442,-29.0834982
31.28564191,-29.23971642
31.36358267,-29.27060048
31.36755935,-29.28012761
31.20548559,-29.49963517
31.29812317,-29.31379235
31.2178441,-29.53021739
31.17830479,-29.42058894
31.20783051,-29.44311213
31.21998931,-29.37724407
31.24826779,-29.39031059
31.34481226,-29.34920099
31.29290794,-29.41492217
31.2609852,-29.33345823
31.25266164,-29.36599924
31.28599105,-29.36371875
31.28442718,-29.32923201
31.23960154,-29.32476283
31.29717376,-29.32349252
31.29302671,-29.34599672
31.2400601,-29.44205397
31.12525021,-29.5063885
31.23760518,-29.48806517
31.21505438,-29.43804606
31.26018133,-29.37456736
31.32482924,-29.17783335
31.25408922,-29.34816542
31.2058201,-29.28845725
31.15795963,-29.46740564
31.26193428,-29.39984699
31.18095481,-29.2375455
30.9257583,-29.39393189
31.09478424,-29.38638719
30.97995784,-29.30154623
30.89997358,-29.31028216
30.91560977,-29.34964518
31.02220976,-29.34728392
30.97960508,-29.39818566
30.85530667,-29.43476404
30.95043677,-29.45680475
31.01403378,-29.48219078
31.05471515,-29.52902787
30.97914515,-29.5476797
31.00218115,-29.56283424
30.95483174,-29.51756612
30.77621988,-29.51485458
30.84778025,-29.58389977
30.89063364,-29.55165234
30.88659274,-29.49216118
30.97116853,-28.9325799
31.01312865,-28.95265045
31.11773243,-29.06288058
31.21132016,-29.15318866
30.99515088,-29.08380649
30.97016509,-29.14336696
31.06839606,-29.30446684
31.06577513,-29.24028126
31.10287355,-29.19338611
31.09867293,-29.146672
31.01438103,-29.19849195
29.4524412,-30.5445304
29.28238847,-30.11870734
29.41245217,-30.55107659
29.44273011,-30.52408485
29.43495686,-30.55143109
29.38814805,-30.49408183
29.41763076,-30.52006922
29.43975711,-30.54536228
29.43751387,-30.54483325
29.43339407,-30.53380508
29.93124945,-30.17881564
30.0096251,-30.15974134
30.0967551,-30.04847401
30.1381133,-30.1173082
30.37465651,-30.1624651
30.25543224,-30.32396197
30.3616138,-30.24720272
30.30824932,-30.31165271
30.25453946,-30.08332153
30.1919279,-30.37130874
30.06563316,-30.24522097
30.10537889,-30.29385585
30.20630815,-30.26091741
30.20684603,-30.43176006
29.52139804,-30.06425547
29.67830411,-30.11295175
29.60525687,-30.13545289
29.51335475,-30.17914861
29.77919831,-30.11351722
29.6889069,-30.22637666
29.8908317,-30.20246276
29.62113824,-30.31800918
29.83192026,-30.32663877
29.64347333,-30.44707513
29.86531491,-30.39844578
29.79916612,-30.47051449
29.90975423,-30.4353331
29.96194329,-30.4977006
30.03702435,-30.40346778
29.92676138,-30.26523362
29.93686824,-30.30142647
29.74847807,-30.42459739
29.85364934,-30.25225362
29.96140363,-30.35823815
29.79079432,-30.19456121
29.87355772,-30.51125629
29.51778627,-29.61850263
29.40365098,-29.73597802
29.43212677,-29.8553348
29.56113669,-29.97462718
29.65190364,-29.9801347
29.69668319,-29.96297329
29.7703934,-29.96182873
29.67336143,-30.03666958
29.8294816,-29.87075581
29.75108079,-29.85032415
29.83329973,-29.74806864
29.93258281,-29.8854937
29.8837612,-29.89381598
29.88433264,-30.03857173
30.0226507,-29.9475013
30.62817029,-29.6884755
30.76515433,-29.63513586
30.89735099,-29.64615794
30.66807755,-29.73747132
30.6037255,-29.77901053
30.62932237,-29.83124306
30.71677302,-29.83387447
30.79464622,-29.71665315
30.84855219,-29.73791133
30.80988894,-29.7929931
30.98031524,-29.77320982
30.77287366,-29.85544618
30.80971294,-29.87536149
30.79477293,-29.85329279
30.81790338,-29.83090769
30.84868088,-29.84377012
30.8487818,-29.88060402
30.88389026,-29.82298243
30.88206137,-29.77086236
30.91740916,-29.76854503
30.87541424,-29.79136262
30.90207501,-29.786508
30.94911406,-29.80477146
30.92412966,-29.85264001
30.98945522,-29.81848151
31.03609582,-29.85784036
31.0217295,-29.82712616
31.01605752,-29.85592642
30.95798698,-29.86068729
30.95509989,-29.83525284
30.99241551,-29.83920006
31.0076068,-29.88938565
30.9857361,-29.87534187
31.00666063,-29.78494165
31.07345374,-29.71569173
31.03465077,-29.78984794
30.95608737,-29.78437885
30.93886881,-29.75360833
31.00216407,-29.74396184
30.98009384,-29.75575132
30.95907224,-29.75386435
30.94617747,-29.72234972
30.9325068,-29.73048288
30.91280515,-29.72674735
30.95343858,-29.73909182
30.99390898,-29.7379192
30.97822717,-29.73050518
31.01648957,-29.72185925
31.00895356,-29.70494078
31.02315128,-29.6899739
31.01090651,-29.68149058
30.98340057,-29.70055775
30.98902729,-29.67738427
30.98449147,-29.72139562
30.95388769,-29.70372367
30.9511815,-29.66770443
30.96832534,-29.69288073
31.11198376,-29.61407486
30.9899909,-29.60922137
31.03613499,-29.61255076
31.09812292,-29.54845126
31.14571298,-29.54322771
30.89570749,-29.86898153
30.95173931,-29.9154717
30.92905371,-29.89231419
31.0153921,-29.91700706
30.83148227,-30.0187671
30.97588441,-29.95200256
30.92482278,-29.93149728
30.90202572,-29.91574168
30.87209187,-29.89690294
30.83131832,-29.91111711
30.88241494,-29.924891
30.93529089,-29.94626333
30.96474197,-29.93944359
30.93553405,-29.96174428
30.85745506,-29.92833313
30.85788718,-29.95496859
30.88171725,-29.94449864
30.91788998,-29.94928605
30.90151669,-29.95191135
30.88476972,-29.95846545
30.86840535,-29.96694048
30.84055581,-29.97042096
30.87985979,-29.98056368
30.88591942,-29.99808978
30.89650217,-29.97667115
30.91214784,-29.96609062
30.90402434,-29.98976515
30.94003778,-29.98380225
30.62865816,-29.80918594
30.91654223,-29.80127535
30.89630926,-30.02495082
30.86413272,-30.01366464
30.83238346,-29.99002577
30.73490586,-30.00223861
30.8613455,-30.07963286
30.79993603,-30.13059647
30.75403504,-30.20061111
30.72847352,-29.91801825
30.97463423,-29.86699563
31.03915615,-29.69289838
30.71703553,-29.76264184
30.97821473,-29.7457377
30.70708025,-30.08654262
31.04949591,-29.65629747
30.9625463,-29.72062863
30.91853835,-29.69053312
30.83490721,-30.0804268
31.02455971,-29.75029963
27.9015449,-25.05848844
28.17053269,-25.06496185
28.22059405,-25.06954487
27.96908591,-25.01862449
27.91263883,-25.18943644
28.074655,-25.03667243
27.99713421,-25.29147355
28.00768222,-25.35226095
28.07753302,-25.36247309
28.02337033,-25.2074949
28.15449902,-25.35161537
28.16871939,-25.30848138
28.28309377,-25.31494627
28.23486521,-25.2851552
28.27217159,-25.27627757
28.26024685,-25.29193354
28.19970052,-25.23521973
28.21110139,-25.27286378
28.18729799,-25.27640517
28.11778271,-25.25528762
28.05859867,-25.15004307
28.23579169,-25.32352597
28.04110292,-25.37025285
28.13903949,-25.28580544
28.06538755,-25.33780856
28.10188074,-25.35189399
27.6650257,-25.18437969
27.78330108,-25.34380698
27.92307109,-25.45794898
27.87955885,-25.43018758
27.8387185,-25.43163306
27.85313206,-25.44497525
27.67014966,-25.73980989
28.0014993,-25.45219014
27.86190799,-25.47407467
27.95396934,-25.54773759
27.83178669,-25.46143519
27.84273578,-25.49069792
27.7915218,-25.60469298
27.71407893,-25.46676646
28.03170226,-25.55200131
28.03768535,-25.54185299
27.96438754,-25.60865006
27.94212548,-25.61222359
27.93743058,-25.64096525
27.88289541,-25.60026428
27.86377555,-25.65440212
27.78630126,-25.62206273
27.77267179,-25.63665004
27.97422968,-25.46741589
27.72990903,-25.67192195
27.52718172,-25.69682183
27.57564348,-25.73822491
27.66807738,-25.71975701
27.81163974,-25.80068148
27.92994908,-25.7347044
27.63552698,-25.78254289
27.55801388,-25.66800025
27.84808776,-25.70181845
27.85695785,-25.36645892
27.90888462,-25.55003272
28.00539006,-25.47849643
27.99003489,-25.49937182
27.86674888,-25.5047295
27.81206985,-25.59120897
27.67466579,-25.61638927
28.00840647,-25.53709684
27.08759959,-25.48650949
27.13685204,-25.39963313
27.1636557,-25.49491129
27.17571605,-25.53427853
27.17320237,-25.58678789
27.15134683,-25.58439289
27.19554259,-25.61181442
27.20253678,-25.64992861
27.20734148,-25.63773017
27.21969411,-25.64434554
27.22444367,-25.62988572
27.25292269,-25.59963908
27.23065875,-25.65486161
27.2288889,-25.67648059
27.22148731,-25.6931062
27.18123828,-25.68010105
27.23961414,-25.70569771
27.25551804,-25.65912956
27.28117974,-25.6279254
27.31498459,-25.61073036
27.32194693,-25.62689238
27.2943258,-25.64321259
27.30491299,-25.57193207
27.23425896,-25.57272294
27.24562853,-25.3931469
27.31533877,-25.44782968
27.47824252,-25.43322953
27.46252671,-25.38171748
27.52192853,-25.58165228
27.55956912,-25.49751535
27.45486372,-25.63938047
27.45061498,-25.77440389
27.36881542,-25.7087759
27.31937877,-25.67137015
27.30420649,-25.72786875
27.30396252,-25.91986684
27.26318879,-25.61309856
27.24889871,-25.57948391
27.26758584,-25.64357899
27.29965323,-25.60605029
27.28081058,-25.59967401
27.25695581,-25.6831512
27.24156016,-25.6267724
27.37053924,-25.51795339
27.40195577,-25.67345061
26.68410376,-25.62942444
26.66343584,-25.55676177
26.90757814,-25.9592725
26.88805633,-25.84463004
26.86955162,-25.85820338
26.89576096,-25.64822686
26.89063887,-25.85154105
27.08031445,-25.87436399
26.59673856,-24.93491336
26.55914163,-25.09583868
26.60763733,-25.23064589
26.46907366,-25.25583112
26.98639187,-24.86825574
26.85273268,-24.97127941
27.16748119,-24.98268831
27.04560657,-25.05849668
27.15247365,-25.14778781
27.31299243,-25.22880411
27.36531665,-25.13682704
27.45368208,-25.16540658
27.09097297,-25.2539929
27.08145901,-25.34953582
27.23183241,-25.22967757
27.23916777,-25.18873296
27.22216133,-25.19780533
26.45899348,-25.48075252
26.50871346,-25.40647333
26.62689177,-25.50572349
26.63340192,-25.39913487
27.13287,-25.08910399
26.78775038,-25.15947248
26.83779545,-25.22248737
26.75765187,-25.29010538
26.84597638,-25.27501959
26.91055256,-25.19302972
27.07244506,-25.37896242
27.00380657,-24.77970538
26.94920575,-25.34746421
27.21355284,-25.12279226
27.1677436,-25.17634308
27.2544034,-25.29046482
27.06629988,-24.95061257
24.64674325,-25.83228781
25.0386791,-25.82485842
25.24794647,-25.81568193
24.87144438,-26.00536471
25.12648603,-26.26570882
25.19624624,-26.44427288
25.11647411,-26.49832715
25.37687207,-26.26887913
25.1207016,-26.44348309
25.47014032,-26.18875435
25.24760695,-26.08152926
25.19757831,-26.40126237
24.99478936,-26.29540051
25.13357866,-26.30258511
25.71637705,-26.39829644
25.30909062,-26.37170712
25.38354054,-26.3919521
25.48473097,-26.43189676
25.55028977,-26.47255042
25.41926937,-26.51284794
25.26623716,-26.51732914
25.81234332,-26.53579908
25.28067813,-26.68619596
25.87030771,-26.51216658
25.98009562,-26.80313012
25.94495956,-26.65806858
26.01444516,-26.83420615
25.49603044,-26.61083707
25.64686117,-26.81248807
25.43765654,-25.90675064
25.41675616,-25.82452913
25.5812072,-25.69422482
25.84846633,-25.69466687
25.65195242,-25.89873268
25.5192141,-25.7606276
25.63891121,-25.8556759
25.6152155,-25.83206372
25.79952414,-25.86084866
25.60316283,-25.84194045
25.57953336,-25.86468907
25.54739887,-25.85554497
25.58488946,-25.8485617
25.58989379,-25.87957677
25.62888976,-25.87926061
25.60783069,-25.8647558
25.64991245,-25.87973713
25.62816948,-25.89704001
25.60854218,-25.90438095
25.62027264,-25.85615675
25.66626843,-25.9032081
25.5522721,-25.90402629
25.63694868,-26.0389099
25.52426575,-26.23091173
25.64415566,-26.16619249
25.51925117,-26.00706751
25.70540925,-25.99823978
25.70476423,-25.80842839
25.67374118,-25.84123329
25.6005342,-25.85208362
25.60931442,-25.98406966
25.63793317,-25.82319555
25.58334126,-25.83263908
25.58203756,-25.90608952
25.65348457,-25.92759196
26.02124436,-26.16568018
26.14157709,-26.17164328
26.11936114,-26.18519014
26.15437344,-26.17875328
26.17155204,-26.37576296
26.27036251,-26.1997421
26.28913908,-26.12444596
25.90678974,-26.13203696
25.87565285,-26.09243694
25.8728663,-26.08027065
25.91139664,-26.05423588
25.87014769,-26.04593471
25.83904183,-26.07838168
25.81712055,-26.03629409
26.3150579,-26.33362771
26.16610973,-25.92001227
26.51105501,-26.10072716
26.2976455,-26.32605123
25.8067432,-26.15652043
26.01782778,-26.37585734
26.20191498,-24.82733659
25.91139612,-24.96416353
25.92176367,-25.10176472
25.95099992,-25.25153437
25.81381003,-25.21612596
25.76422151,-25.3701586
26.07971969,-25.31163228
26.07213645,-25.37580445
25.8731654,-25.3950409
25.86139756,-25.4565201
25.90160439,-25.47890891
25.94797862,-25.4900232
25.96587315,-25.4479735
25.91043936,-25.49252898
26.08436242,-25.565276
25.96079649,-25.60040649
26.22749163,-25.22422984
25.95418053,-25.3666191
26.31781499,-25.6270155
24.85559271,-26.4777956
24.93109061,-26.81697562
24.73491239,-26.94183948
24.73948986,-26.98043415
24.7541746,-27.05417701
24.73682859,-26.9688643
24.74608715,-26.76205638
24.74432895,-26.9772397
24.74971271,-27.00171451
24.74867146,-26.96755615
25.51787805,-26.99886129
25.30920461,-27.19823153
25.02741642,-27.36941181
25.30313719,-27.20699182
25.1439084,-27.25235209
25.2893833,-27.20538517
25.20453712,-27.11240056
25.28973582,-27.19841475
25.46886296,-27.21475618
24.25711388,-27.41375922
24.66745048,-27.31078326
24.62875075,-27.44034261
24.75351602,-27.34772369
24.7274773,-27.39117248
24.76698128,-27.45753849
24.68441627,-27.50582089
24.61678888,-27.55391453
24.61459773,-27.67128091
24.85736235,-27.45923583
24.76986804,-27.52174645
24.7987907,-27.57035583
24.7864124,-27.5302807
24.88564314,-27.54070415
25.01485168,-27.66051354
24.89998433,-27.63051454
24.79585343,-27.61627326
24.82149631,-27.68103784
24.61318192,-27.7774672
24.55567022,-27.96902361
24.56190267,-27.85440771
24.45307167,-27.94066348
24.99162874,-27.5620778
24.69843495,-27.60810603
25.56487899,-27.61936415
25.56308512,-27.64145983
25.57056638,-27.66099708
25.63816366,-27.47752256
25.12561885,-27.88958411
25.22575292,-27.65093672
25.11622704,-27.90117131
24.98362657,-27.96855545
24.50476087,-26.48328569
23.89940358,-25.79281061
24.2538424,-26.12835248
24.22236121,-26.59592288
24.17112128,-26.7855222
24.32166454,-26.69209583
23.8909898,-26.58703781
23.92719244,-26.85420015
23.52325289,-26.30583621
23.77707517,-26.10336213
23.62630494,-26.02917118
23.15612688,-25.73920463
24.33445833,-26.48501715
24.21511752,-26.50468368
24.12497271,-26.64390841
26.26938675,-26.82397092
26.42180792,-26.74172272
26.58687539,-26.87024941
26.40706927,-26.95097366
26.60196174,-26.88065197
26.62627497,-26.90730907
26.5835141,-26.89657881
26.59035478,-26.8884532
26.60843003,-26.88575155
26.59792101,-26.89348488
26.61039651,-26.8943146
26.47869454,-27.00808438
26.60072865,-26.90242264
26.60669398,-26.91246234
26.61386222,-26.85583089
26.65509303,-26.8360318
26.67702383,-26.82786526
26.54943633,-26.67480447
26.66249405,-26.87461001
26.63072912,-26.96672637
26.74807914,-26.93200361
26.64906186,-26.9459571
26.6185546,-26.93854639
26.62165528,-26.96220814
26.63947948,-26.95944511
26.6323974,-26.97838687
26.61159018,-26.98077764
26.50961921,-27.07188505
26.69329713,-26.91473664
26.76532743,-26.8694238
26.82214134,-26.83470515
26.81204531,-26.86074424
26.82347644,-26.90376883
26.87274738,-26.86013114
26.86929014,-26.85375071
26.65298517,-26.91860287
26.5868814,-26.88196034
26.86147456,-26.85234901
26.70845266,-26.84103627
25.9654481,-27.22136984
25.97050769,-27.23046846
25.98262111,-27.22300274
25.97302601,-27.24061211
25.79081629,-27.1138136
26.3694648,-27.27920468
26.26607839,-27.22029867
26.08366202,-27.09514807
26.04874797,-27.33245568
25.95495937,-27.45121574
25.96550274,-27.32894194
27.01054085,-26.74335343
27.24912036,-26.79373981
27.1926276,-26.66713358
27.0664333,-26.73959669
27.09721955,-26.72358362
27.07177862,-26.71057479
27.08445213,-26.69582146
27.05752467,-26.72170583
27.03811024,-26.7182771
27.04786202,-26.72253007
27.06396432,-26.69328761
27.06922512,-26.72196596
27.03116436,-26.69725547
27.0524742,-26.71381681
27.08853319,-26.71790681
27.04709605,-26.72947457
27.03222827,-26.67448281
27.02391985,-26.74453295
27.03586557,-26.73443287
27.00605135,-26.73236902
27.0311555,-26.70664028
27.094562,-26.69620755
27.10426638,-26.6775328
27.10748618,-26.71942835
27.09689246,-26.7012818
27.02478402,-26.72602892
26.89137358,-26.72040115
27.1312487,-26.43918099
26.79118626,-26.32178988
26.80365884,-26.32297146
27.04479817,-26.19134286
26.85638956,-26.27055376
26.73337738,-26.17853106
26.75893818,-26.44516908
27.99353894,-26.67311247
27.8329141,-26.59613744
27.84549933,-26.68126334
27.87301084,-26.72443126
27.82660765,-26.73554158
27.78813343,-26.68512335
27.7750358,-26.74023314
27.82568998,-26.65342511
27.84074358,-26.71387179
27.8379414,-26.69529568
27.87661874,-26.65143961
27.88998126,-26.68455981
27.8750354,-26.68432176
27.86818027,-26.69693825
27.92769681,-26.67495454
27.95455515,-26.60101447
27.8212128,-26.60998012
27.83752722,-26.55022365
27.85568249,-26.51629123
27.84249115,-26.4995091
27.91664724,-26.54677107
27.8652878,-26.6774971
27.81045585,-26.70663612
27.82155679,-26.51865578
27.70588346,-26.6242679
27.81983108,-26.50115406
27.81429996,-26.56329785
27.81990601,-26.53519693
27.85305808,-26.54950762
27.79349349,-26.56647917
27.84642881,-26.58647823
27.8319987,-26.57780263
27.83555506,-26.56430642
27.84749009,-26.57186277
27.84173785,-26.57566294
27.86396731,-26.58575567
27.86968225,-26.555587
27.87855625,-26.54262406
27.88158873,-26.55430117
27.87985242,-26.52902184
27.86917452,-26.52383534
27.86162407,-26.54046801
27.83543432,-26.51865692
27.84866116,-26.53024162
27.90685426,-26.60786174
28.19671543,-26.7539853
27.98511604,-26.63016315
27.98539984,-26.58463713
28.15807027,-26.54655421
28.00216721,-26.47794745
27.88928778,-26.51733121
27.96771099,-26.37682898
28.00195326,-26.54595852
28.0108725,-26.55786696
27.99323538,-26.55611772
27.92994702,-26.48121991
28.06754964,-26.41722409
28.05099064,-26.59857165
28.02462709,-26.55875603
28.07449732,-26.56126613
28.26351959,-26.5715492
28.3160674,-26.55597566
28.33077234,-26.5566598
28.32438772,-26.55196594
28.31867689,-26.56677061
28.52228537,-26.53842363
28.35880797,-26.53287601
28.36582481,-26.51785798
28.35486777,-26.4965055
28.35365211,-26.44777831
28.40716573,-26.5416098
28.64897017,-26.3552179
28.77723363,-26.3524196
27.5371265,-26.17977524
27.6339368,-26.23072582
27.63758137,-26.18201251
27.68400403,-26.16765424
27.69452171,-26.1933161
27.6984645,-26.16631999
27.68509464,-26.1819775
27.72186206,-26.17867986
27.66815417,-26.1341198
27.71653389,-26.20741775
27.66818917,-26.22792833
27.68036866,-26.25151979
27.69462987,-26.21192367
27.71239249,-26.22902531
27.69353001,-26.24246954
27.69113884,-26.23243019
27.77019228,-26.3194631
27.69450227,-26.22424797
27.7088867,-26.21956108
27.71132411,-26.20856645
27.69431505,-26.23025098
27.70026264,-26.22829017
27.61392788,-26.39319742
27.64495798,-26.31917686
27.58657809,-26.3321156
27.6953911,-26.35627195
27.68199313,-26.32104644
27.69580439,-26.31711881
27.67142262,-26.27437992
27.66229086,-26.48683284
27.69850723,-26.28115986
27.72265439,-26.28170344
27.72137674,-26.25824707
27.69225337,-26.28605137
27.6843715,-26.29614748
27.770094,-26.18887952
27.7592384,-26.20378135
27.74235113,-26.15988225
27.7907853,-26.17439713
27.79924853,-26.17828622
27.7614159,-26.15445094
27.80076339,-26.16929501
27.79745445,-26.16356953
27.80809069,-26.15124179
27.78598266,-26.15921357
27.76990681,-26.16927314
27.77758942,-26.15788807
27.77081498,-26.14997245
27.78474608,-26.12811654
27.79655974,-26.14145244
27.81334935,-26.12918419
27.77201489,-26.08361264
27.81967049,-26.11220165
27.78334139,-26.15026402
27.77052241,-26.09862982
27.81849133,-26.09794877
27.81513651,-26.0829367
27.86329145,-26.03057432
27.75629331,-26.07746328
27.75569158,-26.06866732
27.72439077,-26.10991131
27.72568005,-26.06638579
27.83787951,-26.07122796
27.78115059,-26.07080379
27.6564317,-26.05383883
27.52082722,-26.03921339
27.60023896,-25.91543337
27.87550877,-25.9319544
27.73877422,-26.19308222
27.77297306,-26.1991805
27.77443486,-26.17753903
27.79061065,-26.10221482
27.72405021,-26.09092996
27.77719677,-25.97427635
27.39553801,-26.22940387
27.31075979,-26.36257547
27.3031548,-26.34454547
27.30148737,-26.33868695
27.35673182,-26.40956826
27.31636015,-26.33333671
27.32661788,-26.33077446
27.31698869,-26.32516403
27.31911655,-26.31773848
27.32658092,-26.31929362
27.37487113,-26.44518782
27.26014697,-26.41283284
27.46641644,-26.35034139
27.43628138,-26.47038516
27.52035428,-26.38395579
27.39889454,-26.36552975
27.38230841,-26.35071904
27.40556951,-26.35045019
27.49381408,-26.37378882
27.37798624,-26.46887646
27.54763351,-26.49842842
27.37055908,-26.56161557
27.38927895,-26.46322835
27.47405864,-26.48657295
27.46612213,-26.50300334
27.47254227,-26.50706929
27.39001171,-26.41730293
27.36615366,-26.35579307
28.20189605,-25.94697458
28.22386138,-25.99300248
28.22445698,-25.97788881
28.24183229,-26.01066668
28.23231697,-26.00546544
28.22164858,-26.0109257
28.21434277,-26.00063058
28.23761015,-26.02455818
28.20679859,-26.01024479
28.2009917,-26.02005026
28.18932571,-26.02218087
28.17397973,-26.04619324
28.19533821,-26.05364847
28.21750238,-26.02458927
28.23190199,-26.06972025
28.24169672,-26.08890289
28.23270099,-26.14167451
28.16927924,-26.13527104
28.14586644,-26.1407401
28.13398647,-26.17408436
28.19167606,-26.1963663
28.2576278,-26.1934779
28.27634355,-26.12983926
28.33839641,-26.12630718
28.37759989,-26.04290023
28.44166343,-26.09634212
28.33234293,-26.15925307
28.29408566,-26.17756566
28.31045595,-26.2138716
28.30017004,-26.22097351
28.31405882,-26.2432033
28.26460968,-26.23050448
28.21816533,-26.19498138
28.22804753,-26.22934373
28.17562978,-26.22088368
28.14761725,-26.21453609
28.14001949,-26.26556889
28.09625579,-26.32949447
28.17897803,-26.25711915
28.18191713,-26.29351294
28.21019757,-26.30755213
28.21619828,-26.26014987
28.2489159,-26.27746857
28.18823502,-26.35513092
28.24253861,-26.33945572
28.21328483,-26.35887544
28.19480811,-26.36676321
28.16309828,-26.35072749
28.16249256,-26.33558484
28.15396105,-26.32215775
28.15168826,-26.3061306
28.14372825,-26.32388952
28.10475861,-26.3886663
28.13799698,-26.34367973
28.14859315,-26.34391616
28.13464722,-26.35438797
28.13131521,-26.3726188
28.13533711,-26.39812106
28.15292923,-26.3631775
28.17209912,-26.37004154
28.15055714,-26.41671188
28.22054993,-26.41193449
28.16087668,-26.37656832
28.21938108,-26.37648447
28.49153031,-26.08866247
28.47847608,-26.1138843
28.46984075,-26.12657863
28.44865757,-26.14766597
28.4259797,-26.13967993
28.41826421,-26.14724992
28.40965516,-26.1725644
28.44455244,-26.19698296
28.35031266,-26.18963599
28.39889757,-26.2699863
28.48782904,-26.20578036
28.47074917,-26.2981409
28.41066948,-26.30140784
28.39299365,-26.29673193
28.38621831,-26.31096686
28.40226012,-26.31307374
28.3917005,-26.33272795
28.36045418,-26.32005716
28.38827627,-26.356652
28.37917395,-26.37509113
28.36960788,-26.36195731
28.39678902,-26.37396295
28.39464515,-26.38931531
28.46884086,-26.39207451
28.29643244,-25.97138697
28.20550027,-26.03116847
28.2490123,-26.05053304
28.18736986,-26.16228192
28.18792911,-26.21095892
28.12335091,-26.31493269
28.20871867,-26.33076981
28.42668688,-26.12454931
28.38266226,-26.22686749
28.42037518,-26.39003643
28.30746929,-26.33715868
28.2422466,-25.99874527
28.16427618,-26.39328569
28.21205893,-25.97257823
28.14672381,-26.38678645
28.20163381,-26.09075781
28.33299397,-26.26960708
28.09698427,-26.27556725
28.17966304,-26.32960803
28.18478566,-26.38288341
28.45146151,-26.11485653
28.39089521,-26.15495319
28.42108687,-26.34532011
28.35321304,-26.36715933
27.84306203,-26.48898065
27.87760736,-26.5091277
27.86451822,-26.47891366
27.85671217,-26.45854662
27.80492761,-26.45766849
27.88884799,-26.42694207
27.84989934,-26.41351512
27.8468729,-26.34418515
27.85739898,-26.31722944
27.83795982,-26.30082168
27.87122448,-26.29192635
27.85437297,-26.28255278
27.81914959,-26.27769772
27.82771767,-26.27080287
27.86047113,-26.2724983
27.84650875,-26.26926684
27.89121527,-26.29305691
27.90964894,-26.29074871
27.8810872,-26.2719091
27.83183181,-26.2569277
27.84574897,-26.25535757
27.90113937,-26.27135565
28.04639389,-26.30931821
27.93456257,-26.27504619
27.91579363,-26.25936096
27.94395542,-26.25369232
27.95681795,-26.24487883
27.93902876,-26.24384183
27.94564145,-26.22804121
27.92286255,-26.24494616
27.92802719,-26.23629263
28.14105146,-26.07335425
27.87056753,-26.2625396
27.86324244,-26.24911613
27.87467154,-26.24619523
27.88286536,-26.23883916
27.8909019,-26.25488543
